understat_match_id,understat_player_id,understat_team,player_name,minute,x,y,xg,result,shot_type,situation,side,last_action,player_assisted,season,source
27291,2505,Valencia,José Gayá,35,99.96,41.41,0.3871,Saved,Left Foot,Open Play,h,None,,2024,understat
27291,10322,Valencia,Javier Guerra,48,99.96,44.34,0.0738,Goal,Right Foot,Open Play,h,Pass,Diego López,2024,understat
27291,10322,Valencia,Javier Guerra,48,97.75,22.3,0.0802,Saved,Right Foot,Open Play,h,Pass,Umar Sadiq,2024,understat
27291,9694,Valencia,Diego López,52,93.13,48.35,0.053,Off T,Left Foot,Open Play,h,Pass,Enzo Barrenechea,2024,understat
27291,6637,Valencia,Hugo Duro,63,97.12,35.97,0.4021,Saved,Head,Open Play,h,Cross,Luis Rioja,2024,understat
27291,9694,Valencia,Diego López,63,98.28,30.74,0.5416,Saved,Right Foot,Open Play,h,Rebound,,2024,understat
27291,2589,Valencia,Rafa Mir,84,84.84,26.32,0.0537,Blocked,Right Foot,Open Play,h,Pass,Pepelu,2024,understat
27291,10107,Valencia,César Tárrega,85,97.02,36.31,0.0526,Saved,Head,From Corner,h,Aerial,Pepelu,2024,understat
27291,9689,Sevilla,Albert Sambi Lokonga,4,78.85,37.74,0.024,Saved,Right Foot,Open Play,a,Pass,Isaac Romero,2024,understat
27291,2624,Sevilla,Djibril Sow,6,95.02,21.9,0.0627,Blocked,Right Foot,Open Play,a,Pass,José Ángel Carmona,2024,understat
27291,12305,Sevilla,Isaac Romero,15,80.12,33.8,0.029,Saved,Left Foot,Open Play,a,Tackle,Albert Sambi Lokonga,2024,understat
27291,5706,Sevilla,Dodi Lukebakio,22,79.38,34.2,0.026,Off T,Left Foot,Open Play,a,Pass,Albert Sambi Lokonga,2024,understat
27291,5706,Sevilla,Dodi Lukebakio,27,92.08,45.63,0.0777,Blocked,Left Foot,Open Play,a,Pass,Albert Sambi Lokonga,2024,understat
27291,5706,Sevilla,Dodi Lukebakio,33,92.19,44.34,0.2099,Saved,Right Foot,Open Play,a,Pass,Djibril Sow,2024,understat
27291,12305,Sevilla,Isaac Romero,45,93.35,42.43,0.3348,Off T,Left Foot,Open Play,a,Pass,Dodi Lukebakio,2024,understat
27291,9689,Sevilla,Albert Sambi Lokonga,50,87.57,32.98,0.067,Saved,Right Foot,Open Play,a,Pass,Lucien Agoume,2024,understat
27291,5706,Sevilla,Dodi Lukebakio,51,91.14,7.89,0.0254,Saved,Left Foot,From Corner,a,Pass,Djibril Sow,2024,understat
27291,5706,Sevilla,Dodi Lukebakio,55,81.69,49.5,0.0195,Off T,Left Foot,Open Play,a,Pass,Peque,2024,understat
27291,5706,Sevilla,Dodi Lukebakio,61,71.93,11.7,0.0238,Off T,Left Foot,Direct Freekick,a,Standard,,2024,understat
27291,10334,Sevilla,Kike Salas,68,74.23,42.57,0.0106,Blocked,Left Foot,Open Play,a,None,,2024,understat
27290,7306,Real Sociedad,Aihen Muñoz,10,83.79,45.29,0.0276,Blocked,Left Foot,Open Play,h,Pass,Takefusa Kubo,2024,understat
27290,12862,Real Sociedad,Luka Sucic,10,79.8,20.47,0.0186,Blocked,Left Foot,Open Play,h,Pass,Aihen Muñoz,2024,understat
27290,12353,Real Sociedad,Jon Martín,15,95.76,26.59,0.0504,Off T,Head,Set Piece,h,Cross,Takefusa Kubo,2024,understat
27290,11185,Real Sociedad,Pablo Marín,22,77.07,33.93,0.0158,Saved,Right Foot,Open Play,h,None,,2024,understat
27290,2234,Real Sociedad,Mikel Oyarzabal,23,88.93,17.27,0.0366,Saved,Left Foot,From Corner,h,Pass,Luka Sucic,2024,understat
27290,8001,Real Sociedad,Takefusa Kubo,25,79.17,25.16,0.0201,Off T,Left Foot,Open Play,h,Pass,Luka Sucic,2024,understat
27290,12353,Real Sociedad,Jon Martín,29,97.23,22.1,0.008,Off T,Head,Set Piece,h,Aerial,Takefusa Kubo,2024,understat
27290,2228,Real Sociedad,Aritz Elustondo,38,95.13,29.38,0.0192,Blocked,Head,From Corner,h,Aerial,Takefusa Kubo,2024,understat
27290,8001,Real Sociedad,Takefusa Kubo,38,88.52,30.12,0.0594,Blocked,Left Foot,Open Play,h,HeadPass,Luka Sucic,2024,understat
27290,8001,Real Sociedad,Takefusa Kubo,48,93.35,20.67,0.0491,Blocked,Left Foot,Open Play,h,Pass,Mikel Oyarzabal,2024,understat
27290,11185,Real Sociedad,Pablo Marín,54,89.57,46.31,0.0459,Blocked,Left Foot,Open Play,h,BallRecovery,,2024,understat
27290,12353,Real Sociedad,Jon Martín,69,95.97,30.53,0.0823,Saved,Head,From Corner,h,Cross,Sergio Gómez,2024,understat
27290,13267,Real Sociedad,Arkaitz Mariezkurrena,73,100.38,30.74,0.0892,Off T,Head,Set Piece,h,Aerial,Sergio Gómez,2024,understat
27290,13267,Real Sociedad,Arkaitz Mariezkurrena,94,93.87,15.91,0.0237,Off T,Left Foot,Set Piece,h,Pass,Jon Martín,2024,understat
27290,7526,Real Sociedad,Martín Zubimendi,95,90.09,36.45,0.0708,Saved,Right Foot,Set Piece,h,HeadPass,Jon Martín,2024,understat
27290,2584,Mallorca,Raíllo,13,96.5,35.16,0.0499,Saved,Head,From Corner,a,Aerial,Dani Rodríguez,2024,understat
27290,11340,Mallorca,Cyle Larin,19,91.25,36.45,0.3448,Goal,Right Foot,Open Play,a,Pass,Sergi Darder,2024,understat
27290,9970,Mallorca,Antonio Sánchez,31,91.45,30.33,0.1119,Off T,Right Foot,Open Play,a,Pass,Pablo Maffeo,2024,understat
27290,7838,Mallorca,Martin Valjent,45,95.45,38.15,0.0955,Off T,Head,Set Piece,a,Cross,Johan Mojica,2024,understat
27290,2621,Mallorca,Sergi Darder,46,89.88,46.51,0.0491,Goal,Right Foot,Open Play,a,Pass,Dani Rodríguez,2024,understat
27290,9970,Mallorca,Antonio Sánchez,50,92.3,35.16,0.0538,Off T,Head,Open Play,a,Cross,Johan Mojica,2024,understat
27290,8014,Mallorca,Abdón Prats,82,90.4,30.87,0.0962,Off T,Left Foot,Open Play,a,Cross,Johan Mojica,2024,understat
27286,8986,Getafe,Omar Alderete,18,97.55,30.94,0.3852,Goal,Head,Set Piece,h,Cross,Luis Milla,2024,understat
27286,897,Getafe,Juanmi,25,83.37,33.73,0.0817,Saved,Right Foot,Open Play,h,TakeOn,Ramón Terrats,2024,understat
27286,8725,Getafe,Luis Milla,25,86.52,35.43,0.0846,Saved,Right Foot,Open Play,h,Pass,Juan Bernat,2024,understat
27286,10947,Getafe,Ramón Terrats,25,99.75,31.14,0.6235,Off T,Right Foot,Open Play,h,Rebound,,2024,understat
27286,897,Getafe,Juanmi,25,101.22,33.05,0.7348,Saved,Right Foot,Open Play,h,Rebound,Ramón Terrats,2024,understat
27286,8986,Getafe,Omar Alderete,28,77.28,33.12,0.0629,Blocked,Left Foot,Direct Freekick,h,Standard,,2024,understat
27286,13047,Getafe,Coba da Costa,66,72.35,34.07,0.0089,Saved,Right Foot,Set Piece,h,None,,2024,understat
27286,13047,Getafe,Coba da Costa,69,92.19,47.19,0.0415,Blocked,Left Foot,Open Play,h,Pass,Juan Iglesias,2024,understat
27286,10947,Getafe,Ramón Terrats,69,84.42,28.49,0.0396,Saved,Left Foot,Open Play,h,Pass,Mauro Arambarri,2024,understat
27286,13047,Getafe,Coba da Costa,81,94.6,46.38,0.0619,Blocked,Right Foot,Open Play,h,TakeOn,,2024,understat
27286,8986,Getafe,Omar Alderete,94,80.32,32.57,0.0274,Off T,Left Foot,Open Play,h,Pass,Coba da Costa,2024,understat
27286,2537,Las Palmas,Sandro Ramírez,26,90.4,26.04,0.0938,Saved,Right Foot,Open Play,a,Throughball,Javi Muñoz,2024,understat
27286,13094,Las Palmas,Dário Essugo,40,78.85,36.52,0.0115,Off T,Right Foot,Open Play,a,Aerial,,2024,understat
27286,1736,Las Palmas,Oliver McBurnie,48,97.12,33.52,0.3562,Off T,Head,Open Play,a,Cross,Viti Rozada,2024,understat
27286,8778,Las Palmas,Fabio Silva,52,95.55,36.04,0.084,Goal,Left Foot,Open Play,a,Cross,Javi Muñoz,2024,understat
27286,1736,Las Palmas,Oliver McBurnie,54,93.45,27.68,0.1087,Blocked,Right Foot,Open Play,a,Pass,Fabio Silva,2024,understat
27286,1736,Las Palmas,Oliver McBurnie,60,93.55,30.87,0.4266,Goal,Left Foot,Open Play,a,Pass,Alberto Moleiro,2024,understat
27286,12738,Las Palmas,Manu Fuster,71,73.5,29.1,0.019,Saved,Right Foot,Open Play,a,Pass,Javi Muñoz,2024,understat
27286,4168,Las Palmas,Javi Muñoz,72,75.6,49.84,0.0139,Off T,Right Foot,Open Play,a,Pass,Fabio Silva,2024,understat
27286,8778,Las Palmas,Fabio Silva,73,88.52,32.23,0.3765,Goal,Right Foot,Open Play,a,BallRecovery,Manu Fuster,2024,understat
27286,7009,Las Palmas,Jaime Mata,88,92.82,17.2,0.052,Blocked,Right Foot,Open Play,a,Pass,Manu Fuster,2024,understat
27282,9241,Celta Vigo,Alfon,14,92.3,49.03,0.0365,Saved,Right Foot,Open Play,h,Pass,Pablo Durán,2024,understat
27282,9520,Celta Vigo,Hugo Sotelo,17,93.77,44.13,0.0809,Blocked,Left Foot,Open Play,h,Pass,Alfon,2024,understat
27282,6931,Celta Vigo,Fran Beltrán,38,99.85,28.76,0.0829,Saved,Right Foot,Open Play,h,None,,2024,understat
27282,9011,Celta Vigo,Óscar Mingueza,45,75.18,40.19,0.0474,Blocked,Right Foot,Direct Freekick,h,Standard,,2024,understat
27282,11154,Celta Vigo,Pablo Durán,46,86.0,32.71,0.0605,Saved,Right Foot,Open Play,h,Pass,Iago Aspas,2024,understat
27282,2290,Celta Vigo,Iago Aspas,54,91.88,40.26,0.0871,Saved,Right Foot,Open Play,h,Pass,Alfon,2024,understat
27282,8122,Celta Vigo,Sergio Carreira,60,94.18,24.28,0.0174,Off T,Head,Open Play,h,Cross,Javier Rodríguez,2024,understat
27282,9241,Celta Vigo,Alfon,68,86.83,41.96,0.0443,Saved,Right Foot,Open Play,h,Pass,Marcos Alonso,2024,understat
27282,11154,Celta Vigo,Pablo Durán,68,92.08,31.21,0.07,Blocked,Right Foot,From Corner,h,HeadPass,Fernando López,2024,understat
27282,9011,Celta Vigo,Óscar Mingueza,69,84.63,21.01,0.0231,Blocked,Right Foot,Open Play,h,Pass,Fernando López,2024,understat
27282,9241,Celta Vigo,Alfon,69,93.66,45.7,0.0464,Saved,Left Foot,From Corner,h,None,,2024,understat
27282,9243,Celta Vigo,Ilaix Moriba,70,77.49,42.84,0.0149,Off T,Right Foot,From Corner,h,None,,2024,understat
27282,13200,Celta Vigo,Fernando López,81,89.88,20.26,0.0451,Post,Left Foot,Open Play,h,Pass,Alfon,2024,understat
27282,13200,Celta Vigo,Fernando López,83,92.92,34.14,0.102,Off T,Left Foot,Open Play,h,Pass,Ilaix Moriba,2024,understat
27282,10870,Celta Vigo,Williot Swedberg,85,89.25,50.39,0.0231,Blocked,Right Foot,Open Play,h,Pass,Carlos Domínguez,2024,understat
27282,9241,Celta Vigo,Alfon,91,92.82,23.32,0.0429,Off T,Right Foot,From Corner,h,BallTouch,,2024,understat
27282,13350,Espanyol,Roberto Fernández,27,91.56,34.88,0.3899,Goal,Right Foot,Open Play,a,Throughball,Javi Puado,2024,understat
27282,5081,Espanyol,Edu Expósito,31,95.13,25.84,0.1091,Saved,Left Foot,Open Play,a,Pass,Omar El Hilali,2024,understat
27282,6168,Espanyol,Leandro Cabrera,32,96.7,27.68,0.0181,Off T,Head,From Corner,a,Aerial,Edu Expósito,2024,understat
27282,6933,Espanyol,Javi Puado,47,74.87,43.52,0.0094,Blocked,Right Foot,Set Piece,a,None,,2024,understat
27282,13350,Espanyol,Roberto Fernández,62,91.88,38.28,0.2544,Goal,Right Foot,Open Play,a,Pass,Leandro Cabrera,2024,understat
27288,11834,Leganes,Adrià Alti,11,89.67,38.49,0.0846,Saved,Right Foot,Open Play,h,Pass,Raba,2024,understat
27288,13561,Leganes,Yan Diomande,39,91.03,46.78,0.0456,Blocked,Right Foot,Open Play,h,TakeOn,Seydouba Cissé,2024,understat
27288,5199,Leganes,Raba,42,86.62,40.73,0.0426,Off T,Left Foot,Open Play,h,Pass,Yan Diomande,2024,understat
27288,7828,Leganes,Jorge Sáenz,47,10.08,30.12,0.0,OwnGoal,Right Foot,Open Play,h,None,,2024,understat
27288,12791,Leganes,Sergio González,61,92.08,35.9,0.0375,Off T,Head,From Corner,h,Cross,Óscar Rodríguez,2024,understat
27288,12794,Leganes,Diego García,75,95.02,36.24,0.3463,Off T,Right Foot,Open Play,h,Cross,Juan Cruz,2024,understat
27288,2106,Leganes,Munir,91,83.79,34.2,0.0422,Blocked,Left Foot,Open Play,h,Dispossessed,,2024,understat
27288,227,Barcelona,Robert Lewandowski,4,81.06,49.57,0.0534,Off T,Right Foot,Direct Freekick,a,Standard,,2024,understat
27288,6433,Barcelona,Jules Koundé,21,94.82,18.97,0.0431,Off T,Right Foot,Open Play,a,TakeOn,,2024,understat
27288,227,Barcelona,Robert Lewandowski,26,98.8,42.5,0.0316,Blocked,Head,From Corner,a,Cross,Fermín López,2024,understat
27288,8026,Barcelona,Raphinha,26,94.71,20.26,0.0328,Off T,Left Foot,From Corner,a,Cross,Fermín López,2024,understat
27288,11527,Barcelona,Lamine Yamal,30,91.35,44.68,0.0517,Off T,Left Foot,Open Play,a,Pass,Iñigo Martínez,2024,understat
27288,11822,Barcelona,Fermín López,43,95.55,26.45,0.0463,Off T,Head,Open Play,a,Cross,Raphinha,2024,understat
27288,11527,Barcelona,Lamine Yamal,55,78.65,27.06,0.0286,Off T,Left Foot,Open Play,a,Pass,Frenkie de Jong,2024,understat
27288,11822,Barcelona,Fermín López,57,95.97,32.44,0.4615,Off T,Right Foot,Open Play,a,TakeOn,,2024,understat
27288,227,Barcelona,Robert Lewandowski,62,97.65,33.8,0.1483,Off T,Head,Open Play,a,Cross,Raphinha,2024,understat
27288,11527,Barcelona,Lamine Yamal,68,103.0,21.83,0.0616,Saved,Left Foot,Open Play,a,Pass,Ferrán Torres,2024,understat
27288,8026,Barcelona,Raphinha,74,95.02,36.45,0.0567,Saved,Head,Open Play,a,Aerial,Jules Koundé,2024,understat
27288,6441,Barcelona,Ferrán Torres,76,98.07,43.72,0.0854,Saved,Left Foot,Open Play,a,None,,2024,understat
27289,12893,Osasuna,Enzo Boyomo,2,96.92,39.98,0.0196,Off T,Head,From Corner,h,Aerial,Rubén García,2024,understat
27289,2183,Osasuna,Rubén García,16,96.28,28.22,0.0391,Saved,Head,Open Play,h,Aerial,Abel Bretones,2024,understat
27289,8424,Osasuna,Aimar Oroz,23,80.95,38.35,0.0543,Saved,Right Foot,Open Play,h,TakeOn,Jon Moncayola,2024,understat
27289,7857,Osasuna,Jon Moncayola,24,95.02,17.48,0.0564,Saved,Right Foot,Open Play,h,Pass,Rubén García,2024,understat
27289,1235,Osasuna,Ante Budimir,24,103.95,34.34,0.9789,Off T,Head,Open Play,h,Rebound,,2024,understat
27289,1235,Osasuna,Ante Budimir,37,95.02,31.08,0.2278,Goal,Head,From Corner,h,Cross,Aimar Oroz,2024,understat
27289,9768,Osasuna,Jesús Areso,42,92.5,16.8,0.0888,Off T,Right Foot,Open Play,h,Chipped,Jon Moncayola,2024,understat
27289,7050,Osasuna,Lucas Torró,46,92.61,42.3,0.0204,Saved,Head,From Corner,h,Cross,Jon Moncayola,2024,understat
27289,10857,Osasuna,Pablo Ibáñez,70,72.97,41.0,0.0181,Blocked,Right Foot,Open Play,h,Pass,Aimar Oroz,2024,understat
27289,10857,Osasuna,Pablo Ibáñez,78,85.37,31.42,0.0974,Goal,Left Foot,Open Play,h,LayOff,Ante Budimir,2024,understat
27289,11395,Osasuna,Iker Muñoz,81,95.55,29.65,0.0672,Off T,Head,From Corner,h,Cross,Kike Barja,2024,understat
27289,10857,Osasuna,Pablo Ibáñez,82,89.88,21.35,0.0576,Blocked,Right Foot,Open Play,h,Pass,Jesús Areso,2024,understat
27289,10858,Osasuna,Jorge Herrando,87,91.67,33.39,0.0178,Off T,Head,Set Piece,h,Aerial,Ante Budimir,2024,understat
27289,548,Girona,Daley Blind,15,84.1,35.22,0.0524,Saved,Right Foot,Open Play,a,BallTouch,,2024,understat
27289,842,Girona,Oriol Romeu,19,78.96,40.12,0.0207,Blocked,Left Foot,Open Play,a,Pass,Abel Ruiz,2024,understat
27289,7350,Girona,Yangel Herrera,23,72.97,25.64,0.015,Blocked,Right Foot,Open Play,a,Pass,Abel Ruiz,2024,understat
27289,8066,Girona,Arnaut Danjuma Groeneveld,31,84.73,55.96,0.0444,Saved,Right Foot,Direct Freekick,a,Standard,,2024,understat
27289,6942,Girona,Arthur,33,72.45,41.34,0.0146,Saved,Right Foot,Open Play,a,Pass,Daley Blind,2024,understat
27289,7549,Girona,Abel Ruiz,38,86.94,46.99,0.0248,Blocked,Left Foot,Open Play,a,Pass,Daley Blind,2024,understat
27289,11322,Girona,Viktor Tsygankov,40,88.93,19.65,0.0276,Off T,Left Foot,Open Play,a,Pass,Abel Ruiz,2024,understat
27289,8066,Girona,Arnaut Danjuma Groeneveld,43,90.51,32.03,0.0894,Blocked,Right Foot,Open Play,a,Pass,Viktor Tsygankov,2024,understat
27289,11322,Girona,Viktor Tsygankov,50,76.86,34.41,0.0206,Off T,Left Foot,Open Play,a,Pass,Oriol Romeu,2024,understat
27289,13005,Girona,Yáser Asprilla,52,72.45,27.4,0.0139,Off T,Left Foot,Open Play,a,Pass,Oriol Romeu,2024,understat
27289,13005,Girona,Yáser Asprilla,63,82.85,16.73,0.0187,Off T,Left Foot,Open Play,a,Pass,Arnau Martinez,2024,understat
27289,10949,Girona,Arnau Martinez,67,73.4,20.26,0.0134,Saved,Right Foot,Open Play,a,Pass,Daley Blind,2024,understat
27289,7350,Girona,Yangel Herrera,72,95.02,34.07,0.0359,Saved,Head,Open Play,a,BallTouch,Arnaut Danjuma Groeneveld,2024,understat
27289,10949,Girona,Arnau Martinez,75,91.56,31.69,0.0469,Off T,Head,From Corner,a,Cross,Iván Martín,2024,understat
27289,1709,Girona,Cristhian Stuani,92,92.92,31.28,0.0366,Saved,Head,Open Play,a,Chipped,Arthur,2024,understat
27289,8066,Girona,Arnaut Danjuma Groeneveld,94,98.91,46.99,0.0395,Saved,Right Foot,Open Play,a,Rebound,Daley Blind,2024,understat
27289,8066,Girona,Arnaut Danjuma Groeneveld,94,99.33,49.5,0.0478,Off T,Left Foot,Open Play,a,TakeOn,,2024,understat
27289,13005,Girona,Yáser Asprilla,95,74.65,27.27,0.0133,Goal,Left Foot,From Corner,a,None,,2024,understat
27287,5058,Alaves,Carles Aleñá,2,93.55,21.49,0.0456,Blocked,Right Foot,Set Piece,h,None,,2024,understat
27287,9297,Alaves,Abdelkabir Abqar,2,97.02,36.04,0.1021,Off T,Right Foot,From Corner,h,None,,2024,understat
27287,5074,Alaves,Kike García,13,79.07,37.26,0.0237,Saved,Right Foot,Open Play,h,BallRecovery,,2024,understat
27287,9280,Alaves,Antonio Blanco,25,78.85,27.2,0.0191,Blocked,Right Foot,Open Play,h,Pass,Carlos Martín,2024,understat
27287,5074,Alaves,Kike García,26,93.35,24.48,0.0725,Off T,Left Foot,Open Play,h,Pass,Joan Jordán,2024,understat
27287,12294,Alaves,Carlos Vicente,35,93.35,19.45,0.0366,Off T,Left Foot,Open Play,h,Pass,Carles Aleñá,2024,understat
27287,5074,Alaves,Kike García,49,92.72,37.26,0.0536,Off T,Head,Open Play,h,Cross,Manuel Sánchez,2024,understat
27287,10101,Alaves,Carlos Martín,50,82.11,34.2,0.0343,Saved,Right Foot,Open Play,h,Pass,Abdelkabir Abqar,2024,understat
27287,5074,Alaves,Kike García,56,92.5,32.71,0.0595,Saved,Head,Open Play,h,Cross,Joan Jordán,2024,understat
27287,6400,Alaves,Antonio Martínez,63,95.65,34.88,0.0482,Saved,Head,Open Play,h,Aerial,Carlos Vicente,2024,understat
27287,9280,Alaves,Antonio Blanco,67,79.7,25.43,0.0269,Saved,Right Foot,From Corner,h,Pass,Carlos Vicente,2024,understat
27287,6400,Alaves,Antonio Martínez,79,97.65,36.72,0.0666,Saved,Head,Set Piece,h,Aerial,Carlos Vicente,2024,understat
27287,13003,Alaves,Santiago Mouriño,95,79.7,41.14,0.019,Off T,Right Foot,Open Play,h,None,,2024,understat
27287,12190,Real Madrid,Arda Güler,8,95.23,34.61,0.3085,Blocked,Right Foot,Open Play,a,Chipped,Antonio Rüdiger,2024,understat
27287,8015,Real Madrid,Rodrygo,13,95.23,45.08,0.0639,Blocked,Right Foot,Open Play,a,Pass,Eduardo Camavinga,2024,understat
27287,12190,Real Madrid,Arda Güler,17,81.17,32.71,0.0236,Blocked,Left Foot,From Corner,a,None,,2024,understat
27287,8015,Real Madrid,Rodrygo,17,94.6,48.82,0.0388,Saved,Left Foot,From Corner,a,TakeOn,Eduardo Camavinga,2024,understat
27287,7359,Real Madrid,Eduardo Camavinga,33,85.05,31.42,0.058,Goal,Left Foot,Open Play,a,Pass,Federico Valverde,2024,understat
27287,6241,Real Madrid,Federico Valverde,70,75.81,27.54,0.0193,Off T,Right Foot,Set Piece,a,Pass,Lucas Vázquez,2024,understat
27287,7359,Real Madrid,Eduardo Camavinga,72,92.82,49.78,0.0647,Blocked,Left Foot,Open Play,a,Pass,Jude Bellingham,2024,understat
27287,6421,Real Madrid,Brahim Diaz,86,93.03,23.73,0.1165,Blocked,Right Foot,Open Play,a,Pass,Lucas Vázquez,2024,understat
27287,8824,Real Madrid,Jude Bellingham,88,96.92,27.95,0.4331,Saved,Right Foot,Open Play,a,None,,2024,understat
27287,8824,Real Madrid,Jude Bellingham,90,89.04,29.58,0.0916,Blocked,Left Foot,Open Play,a,BallTouch,Brahim Diaz,2024,understat
27287,2253,Real Madrid,Lucas Vázquez,98,75.18,40.32,0.0473,Off T,Right Foot,Direct Freekick,a,Standard,,2024,understat
27285,6427,Real Betis,Aitor Ruibal,2,81.58,19.58,0.0148,Goal,Right Foot,Open Play,h,None,,2024,understat
27285,13059,Real Betis,Jesús Rodriguez,12,81.06,44.0,0.0305,Blocked,Right Foot,Open Play,h,Pass,Pablo Fornals,2024,understat
27285,2163,Real Betis,Diego Llorente,14,96.7,32.44,0.0525,Saved,Head,From Corner,h,Aerial,Isco,2024,understat
27285,13059,Real Betis,Jesús Rodriguez,16,89.35,47.19,0.0491,Blocked,Right Foot,Open Play,h,Chipped,Juan Camilo Hernández,2024,understat
27285,2335,Real Betis,Pablo Fornals,16,95.76,40.39,0.1281,Off T,Right Foot,Open Play,h,Rebound,,2024,understat
27285,2255,Real Betis,Isco,19,82.42,45.56,0.0308,Blocked,Right Foot,Open Play,h,Pass,Jesús Rodriguez,2024,understat
27285,11094,Real Betis,Antony,30,95.23,21.22,0.1032,Saved,Left Foot,Open Play,h,Throughball,Isco,2024,understat
27285,6954,Real Betis,Juan Camilo Hernández,31,93.13,35.97,0.0343,Off T,Head,Open Play,h,Aerial,Aitor Ruibal,2024,understat
27285,6954,Real Betis,Juan Camilo Hernández,36,100.28,35.43,0.5855,Saved,Head,Open Play,h,Cross,Antony,2024,understat
27285,2255,Real Betis,Isco,36,92.61,37.4,0.0804,Off T,Right Foot,Open Play,h,HeadPass,Pablo Fornals,2024,understat
27285,2255,Real Betis,Isco,49,76.33,35.84,0.0151,Blocked,Right Foot,Open Play,h,BallTouch,Pablo Fornals,2024,understat
27285,6954,Real Betis,Juan Camilo Hernández,50,92.92,45.22,0.0884,Off T,Right Foot,Open Play,h,Pass,Antony,2024,understat
27285,11094,Real Betis,Antony,52,85.26,20.6,0.0165,Off T,Left Foot,Open Play,h,Chipped,Isco,2024,understat
27285,12323,Real Betis,Johnny Cardoso,56,89.35,43.11,0.0689,Blocked,Right Foot,Open Play,h,TakeOn,,2024,understat
27285,2306,Real Betis,Cédric Bakambu,63,91.98,37.54,0.0171,Saved,Head,Open Play,h,Aerial,Isco,2024,understat
27285,2255,Real Betis,Isco,71,94.6,36.99,0.4595,Off T,Right Foot,Open Play,h,Throughball,Giovani Lo Celso,2024,understat
27285,2306,Real Betis,Cédric Bakambu,74,84.52,21.76,0.0257,Blocked,Right Foot,Open Play,h,Pass,Giovani Lo Celso,2024,understat
27285,6427,Real Betis,Aitor Ruibal,75,95.76,20.88,0.0504,Blocked,Right Foot,Open Play,h,Pass,Giovani Lo Celso,2024,understat
27285,2255,Real Betis,Isco,82,88.41,32.03,0.07,Blocked,Right Foot,Open Play,h,Pass,William Carvalho,2024,understat
27285,2255,Real Betis,Isco,86,81.69,28.76,0.0309,Blocked,Right Foot,Open Play,h,Pass,Antony,2024,understat
27285,6500,Real Betis,Romain Perraud,86,90.2,49.64,0.034,Blocked,Left Foot,Open Play,h,Pass,Isco,2024,understat
27285,6427,Real Betis,Aitor Ruibal,87,72.66,26.79,0.01,Off T,Right Foot,Open Play,h,None,,2024,understat
27285,6500,Real Betis,Romain Perraud,91,95.55,39.1,0.0288,Off T,Head,Open Play,h,Aerial,Isco,2024,understat
27285,11094,Real Betis,Antony,92,81.48,22.3,0.0223,Blocked,Left Foot,Open Play,h,Pass,Giovani Lo Celso,2024,understat
27285,12916,Villarreal,Thierno Barry,25,100.9,29.92,0.1087,Blocked,Right Foot,From Corner,a,None,,2024,understat
27285,7070,Villarreal,Santiago Comesaña,25,97.55,34.48,0.1393,Blocked,Right Foot,From Corner,a,Rebound,,2024,understat
27285,12916,Villarreal,Thierno Barry,25,95.02,31.55,0.1247,Goal,Right Foot,From Corner,a,Rebound,Ayoze Pérez,2024,understat
27285,770,Villarreal,Ayoze Pérez,39,98.18,32.23,0.4734,Off T,Left Foot,Open Play,a,Cross,Kiko Femenía,2024,understat
27285,770,Villarreal,Ayoze Pérez,42,86.42,32.71,0.0873,Blocked,Right Foot,Open Play,a,None,,2024,understat
27285,770,Villarreal,Ayoze Pérez,47,97.65,27.4,0.3,Goal,Right Foot,Open Play,a,Chipped,Daniel Parejo,2024,understat
27285,2378,Villarreal,Daniel Parejo,49,84.63,27.13,0.051,Post,Right Foot,Open Play,a,Pass,Yeremi Pino,2024,understat
27285,2521,Villarreal,Alfonso,59,97.23,44.74,0.0858,Blocked,Left Foot,Open Play,a,TakeOn,Ayoze Pérez,2024,understat
27283,12263,Athletic Club,Mikel Jauregizar,10,78.43,31.69,0.0177,Off T,Right Foot,Open Play,h,None,,2024,understat
27283,11531,Athletic Club,Unai Gómez,19,89.57,37.74,0.3538,Blocked,Left Foot,Set Piece,h,None,,2024,understat
27283,7020,Athletic Club,Gorka Guruzeta,29,89.15,29.78,0.0252,Off T,Head,Set Piece,h,Cross,Unai Gómez,2024,understat
27283,5091,Athletic Club,Alex Berenguer,46,88.62,29.51,0.0725,Blocked,Left Foot,Open Play,h,Pass,Andoni Gorosabel,2024,understat
27283,5091,Athletic Club,Alex Berenguer,51,95.13,43.11,0.0836,Blocked,Left Foot,Open Play,h,Pass,Adama Boiro,2024,understat
27283,7779,Athletic Club,Oihan Sancet,57,92.92,34.0,0.7433,Goal,Right Foot,Penalty,h,Standard,,2024,understat
27283,7779,Athletic Club,Oihan Sancet,61,84.95,41.14,0.0387,Blocked,Right Foot,Open Play,h,Pass,Mikel Jauregizar,2024,understat
27283,13417,Athletic Club,Maroan Sannadi,68,92.72,19.31,0.0547,Off T,Right Foot,Open Play,h,HeadPass,Iñaki Williams,2024,understat
27283,2399,Athletic Club,Iñaki Williams,79,98.28,37.94,0.3323,Blocked,Head,From Corner,h,HeadPass,Maroan Sannadi,2024,understat
27283,9211,Athletic Club,Nico Williams,79,97.86,18.43,0.0423,Goal,Left Foot,From Corner,h,Pass,Inigo Ruiz de Galarreta,2024,understat
