shot_id,match_id,player_id,team_id,minute,x,y,xg,result,shot_type,situation,data_source
27849,1545,541,21,60,80.1200,45.3600,0.0158,Off T,Right Foot,Open Play,understat
27850,1545,522,21,72,95.6500,38.3500,0.0213,Blocked,Head,From Corner,understat
27851,1545,528,21,72,81.3800,40.7300,0.0325,Blocked,Right Foot,From Corner,understat
27852,1545,524,21,73,93.4500,28.2200,0.0352,Blocked,Head,From Corner,understat
27853,1545,545,21,75,90.0900,37.1300,0.0595,Off T,Left Foot,Open Play,understat
27854,1545,551,21,88,94.2900,48.2100,0.0394,Off T,Right Foot,Open Play,understat
27855,1545,515,2,12,89.7800,31.2100,0.0802,Off T,Right Foot,Open Play,understat
27856,1545,508,2,22,84.1000,34.4800,0.0402,Saved,Right Foot,Open Play,understat
27857,1545,501,2,30,78.6500,23.9400,0.0208,Off T,Right Foot,Open Play,understat
27858,1545,510,2,35,86.2000,22.7100,0.0558,Off T,Left Foot,Open Play,understat
27859,1545,510,2,38,94.4000,21.8300,0.0636,Blocked,Left Foot,Open Play,understat
27860,1545,515,2,43,101.1200,28.2900,0.0892,Off T,Right Foot,Open Play,understat
27861,1545,510,2,45,83.2700,40.1900,0.0174,Blocked,Left Foot,From Corner,understat
27862,1545,503,2,49,95.5500,38.7600,0.0772,Blocked,Head,From Corner,understat
27863,1545,510,2,52,81.6900,24.7500,0.0231,Goal,Left Foot,Open Play,understat
27864,1545,505,2,53,86.2000,34.3400,0.0787,Blocked,Right Foot,Open Play,understat
27865,1545,510,2,85,91.7700,26.7200,0.1039,Saved,Left Foot,Open Play,understat
27866,1544,462,16,2,90.7200,30.0600,0.0765,Blocked,Right Foot,Open Play,understat
27867,1544,462,16,10,91.0300,36.8600,0.1070,Blocked,Right Foot,Open Play,understat
27868,1544,462,16,29,95.8700,34.6100,0.3999,Off T,Head,Open Play,understat
27869,1544,462,16,36,81.9000,44.6100,0.0198,Off T,Left Foot,Open Play,understat
27870,1544,449,16,38,76.8600,33.1200,0.0141,Blocked,Left Foot,Open Play,understat
27871,1544,449,16,38,93.0300,37.2600,0.0452,Blocked,Head,From Corner,understat
27872,1544,462,16,42,70.2500,32.8400,0.0109,Off T,Right Foot,Open Play,understat
27873,1544,468,16,69,95.1300,47.9400,0.0201,Saved,Right Foot,Open Play,understat
27874,1544,456,16,93,60.2700,65.4800,0.0055,Off T,Left Foot,Open Play,understat
27875,1544,766,7,35,89.5700,33.9300,0.0728,Off T,Right Foot,Open Play,understat
27876,1544,766,7,50,90.7200,40.0500,0.3363,Off T,Right Foot,Open Play,understat
27877,1544,742,7,59,91.5600,47.3300,0.0519,Off T,Left Foot,Open Play,understat
27878,1544,742,7,68,95.0200,48.0100,0.0476,Off T,Left Foot,Open Play,understat
27879,1544,766,7,75,86.5200,41.5500,0.0765,Goal,Left Foot,Open Play,understat
27880,1544,753,7,87,85.7800,28.4900,0.0683,Blocked,Right Foot,Open Play,understat
27881,1544,735,7,88,97.1200,35.6300,0.5207,Goal,Right Foot,From Corner,understat
27882,1553,193,1,40,91.5600,30.1200,0.0915,Saved,Left Foot,Open Play,understat
27883,1553,178,1,41,81.5800,49.2300,0.0202,Saved,Left Foot,Open Play,understat
27884,1553,202,1,48,95.7600,19.1100,0.0506,Saved,Left Foot,Open Play,understat
27885,1553,191,1,66,92.6100,35.9000,0.0903,Goal,Right Foot,Open Play,understat
27886,1553,195,1,76,83.2700,39.3700,0.0382,Saved,Left Foot,Open Play,understat
27887,1553,193,1,76,82.8500,46.7800,0.0269,Saved,Left Foot,From Corner,understat
27888,1553,178,1,77,85.1500,32.3700,0.0434,Blocked,Left Foot,From Corner,understat
27889,1553,204,1,78,101.0100,25.5000,0.2794,Off T,Right Foot,Open Play,understat
27890,1553,178,1,104,80.4300,50.2500,0.0138,Off T,Left Foot,Open Play,understat
27891,1554,494,2,8,94.1800,42.5000,0.0710,Blocked,Left Foot,Open Play,understat
27892,1554,510,2,12,82.6300,18.0200,0.0200,Blocked,Left Foot,Open Play,understat
27893,1554,515,2,21,99.4300,35.7000,0.4639,Saved,Head,Open Play,understat
27894,1554,508,2,27,74.4500,40.1900,0.0167,Off T,Left Foot,Open Play,understat
27895,1554,508,2,33,80.5300,29.8500,0.0211,Blocked,Left Foot,From Corner,understat
27896,1554,510,2,33,80.2200,40.0500,0.0291,Blocked,Left Foot,From Corner,understat
27897,1554,486,2,33,90.8200,30.4600,0.0125,Saved,Head,From Corner,understat
27898,1554,510,2,37,84.4200,22.5800,0.0258,Goal,Left Foot,Open Play,understat
27899,1554,510,2,48,97.1200,19.1800,0.0501,Saved,Left Foot,Open Play,understat
27900,1554,510,2,65,78.9600,20.3300,0.0138,Saved,Left Foot,Open Play,understat
27901,1554,502,2,68,83.3700,41.2100,0.0334,Blocked,Right Foot,Open Play,understat
27902,1554,508,2,69,92.1900,46.2400,0.0531,Off T,Right Foot,Open Play,understat
27903,1554,510,2,75,80.4300,19.5200,0.0196,Saved,Left Foot,Open Play,understat
27904,1554,508,2,75,94.2900,48.3500,0.0379,Off T,Left Foot,Open Play,understat
27905,1554,510,2,85,81.2700,27.2700,0.0269,Off T,Left Foot,Open Play,understat
27906,1554,508,2,90,79.9000,19.2400,0.0512,Off T,Left Foot,Direct Freekick,understat
27907,1554,510,2,92,77.3800,17.2700,0.0162,Blocked,Left Foot,Open Play,understat
27908,1554,510,2,94,89.2500,23.3900,0.0496,Blocked,Left Foot,Open Play,understat
27909,1554,309,3,3,91.2500,41.0000,0.3073,Goal,Left Foot,Open Play,understat
27910,1554,307,3,23,95.7600,29.7200,0.1528,Off T,Left Foot,Open Play,understat
27911,1554,306,3,79,97.5500,27.0000,0.4051,Goal,Right Foot,Open Play,understat
27912,1550,612,5,7,96.6000,45.5600,0.0765,Blocked,Left Foot,Open Play,understat
27913,1550,595,5,9,92.9200,34.0000,0.7433,Goal,Left Foot,Penalty,understat
27914,1550,597,5,21,78.3300,46.1700,0.0194,Blocked,Left Foot,Open Play,understat
27915,1550,605,5,21,76.7500,27.8800,0.0217,Off T,Left Foot,From Corner,understat
27916,1550,605,5,49,75.7000,35.1600,0.0111,Blocked,Right Foot,Set Piece,understat
27917,1550,612,5,46,92.1900,41.6200,0.0667,Blocked,Right Foot,Open Play,understat
27918,1550,612,5,50,89.0400,38.1500,0.0752,Off T,Right Foot,Open Play,understat
27919,1550,612,5,53,102.8000,41.5500,0.0124,Blocked,Head,From Corner,understat
27920,1550,595,5,53,98.4900,49.6400,0.0473,Off T,Left Foot,From Corner,understat
27921,1550,604,5,56,84.4200,49.9800,0.0212,Blocked,Right Foot,Open Play,understat
27922,1550,595,5,57,93.2400,12.6500,0.0676,Blocked,Left Foot,Direct Freekick,understat
27923,1550,597,5,65,83.7900,44.8800,0.0245,Blocked,Right Foot,Open Play,understat
27924,1550,595,5,65,96.6000,40.5300,0.0551,Blocked,Left Foot,From Corner,understat
27925,1550,595,5,65,100.3800,28.4200,0.0981,Blocked,Right Foot,From Corner,understat
27926,1550,604,5,94,92.1900,43.4500,0.0567,Saved,Right Foot,Set Piece,understat
27927,1550,250,22,4,91.0300,33.5900,0.0738,Blocked,Left Foot,From Corner,understat
27928,1550,270,22,11,79.9000,42.3600,0.0141,Off T,Right Foot,From Corner,understat
27929,1550,272,22,16,96.9200,33.8000,0.3142,Goal,Head,Open Play,understat
27930,1550,272,22,29,86.5200,46.9900,0.0207,Off T,Left Foot,Open Play,understat
27931,1550,270,22,46,95.9700,34.5400,0.4346,Goal,Left Foot,Open Play,understat
27932,1550,254,22,75,76.1200,35.2900,0.0239,Off T,Left Foot,Open Play,understat
27933,1551,346,8,9,90.5100,14.6900,0.0246,Saved,Left Foot,Open Play,understat
27934,1551,321,8,38,93.8700,35.9000,0.0196,Blocked,Head,From Corner,understat
27935,1551,321,8,45,99.9600,36.2400,0.1352,Saved,Head,From Corner,understat
27936,1551,123,8,45,101.2200,27.6800,0.0304,Off T,Head,From Corner,understat
27937,1551,753,7,4,89.0400,31.8900,0.0705,Off T,Right Foot,Open Play,understat
27938,1551,766,7,26,98.3800,29.7200,0.1072,Off T,Right Foot,Open Play,understat
27939,1551,753,7,37,87.7800,30.3300,0.0623,Off T,Right Foot,Open Play,understat
27940,1551,753,7,43,85.3700,33.8000,0.1590,Blocked,Right Foot,Direct Freekick,understat
27941,1551,766,7,47,98.4900,32.9100,0.1473,Saved,Head,Open Play,understat
27942,1551,766,7,48,84.6300,36.1100,0.0551,Saved,Right Foot,Open Play,understat
27943,1551,754,7,82,93.8700,32.3700,0.4825,Saved,Left Foot,Open Play,understat
27944,1549,232,23,3,95.5500,43.1100,0.0155,Off T,Head,Open Play,understat
27945,1549,227,23,19,80.2200,34.0000,0.0246,Blocked,Left Foot,Open Play,understat
27946,1549,232,23,57,86.3100,32.5000,0.0187,Off T,Head,Set Piece,understat
27947,1549,240,23,92,97.3300,33.4600,0.5418,Goal,Head,Open Play,understat
27948,1549,473,16,6,94.5000,34.8800,0.1076,Off T,Head,Open Play,understat
27949,1549,459,16,9,101.0100,34.2000,0.6102,Saved,Head,Open Play,understat
27950,1549,462,16,9,88.5200,38.3500,0.0653,Off T,Right Foot,Open Play,understat
27951,1549,459,16,51,72.5500,26.5900,0.0156,Blocked,Right Foot,Open Play,understat
27952,1549,462,16,53,96.1800,33.5900,0.0533,Blocked,Head,From Corner,understat
27953,1549,462,16,55,101.2200,36.3100,0.5634,Goal,Right Foot,Open Play,understat
27954,1549,473,16,64,89.5700,26.5900,0.0881,Goal,Right Foot,Open Play,understat
27955,1549,473,16,77,93.9800,30.8700,0.0261,Off T,Head,Set Piece,understat
27956,1552,115,6,3,86.2000,53.7900,0.0210,Saved,Right Foot,Open Play,understat
27957,1552,112,6,4,97.5500,32.5000,0.1226,Goal,Head,From Corner,understat
27958,1552,112,6,6,98.1800,27.2000,0.1175,Off T,Right Foot,Open Play,understat
27959,1552,121,6,8,103.0000,36.6500,0.2230,Blocked,Head,Open Play,understat
27960,1552,110,6,12,85.3700,20.1300,0.0286,Blocked,Left Foot,Open Play,understat
27961,1552,121,6,19,92.9200,34.0000,0.7433,Goal,Left Foot,Penalty,understat
27962,1552,119,6,21,89.2500,42.8400,0.0791,Saved,Left Foot,Open Play,understat
27963,1552,112,6,21,90.5100,25.7000,0.0811,Blocked,Right Foot,Open Play,understat
27964,1552,91,6,36,96.7000,34.6100,0.0572,Off T,Head,From Corner,understat
27965,1552,119,6,45,82.4200,20.3300,0.0137,Saved,Left Foot,Set Piece,understat
27966,1552,121,6,49,97.7500,31.2100,0.1451,Saved,Head,Open Play,understat
27967,1552,117,6,90,92.4000,42.0900,0.0781,Goal,Left Foot,Open Play,understat
27968,1552,442,25,9,97.9700,33.1800,0.5786,Goal,Right Foot,Open Play,understat
27969,1552,435,25,23,93.3500,32.3700,0.0764,Off T,Left Foot,Open Play,understat
27970,1552,420,25,62,85.0500,17.2000,0.0212,Off T,Right Foot,Open Play,understat
27971,1552,437,25,76,96.6000,35.7700,0.5262,Goal,Right Foot,Open Play,understat
27972,1555,374,11,5,77.3800,20.4700,0.0110,Off T,Right Foot,Open Play,understat
27973,1555,386,11,8,82.9500,27.2700,0.0348,Off T,Left Foot,Open Play,understat
27974,1555,391,11,37,93.3500,29.5100,0.0731,Saved,Left Foot,Open Play,understat
27975,1555,361,11,50,94.4000,31.9600,0.0343,Off T,Head,Set Piece,understat
27976,1555,386,11,55,78.1200,40.6000,0.0202,Blocked,Left Foot,Open Play,understat
27977,1555,154,9,4,78.7500,39.6400,0.0140,Off T,Right Foot,Set Piece,understat
27978,1555,164,9,19,99.1200,22.1000,0.0833,Saved,Right Foot,Open Play,understat
27979,1555,150,9,35,80.8500,30.2600,0.0290,Blocked,Right Foot,Open Play,understat
27980,1555,154,9,48,94.8200,27.7400,0.1159,Saved,Right Foot,Open Play,understat
27981,1555,150,9,53,81.9000,20.1300,0.0304,Off T,Right Foot,From Corner,understat
27982,1555,155,9,56,89.3500,28.4200,0.0558,Blocked,Left Foot,From Corner,understat
27983,1555,154,9,86,104.0500,35.2200,0.9247,Goal,Left Foot,Open Play,understat
27984,1555,153,9,90,85.2600,20.7400,0.0412,Saved,Right Foot,Open Play,understat
27985,1547,72,10,24,94.6000,30.7400,0.1409,Off T,Right Foot,Open Play,understat
27986,1546,29,26,2,91.2500,45.0800,0.0531,Blocked,Right Foot,Open Play,understat
27987,1546,7,26,2,100.3800,32.3700,0.1151,Off T,Head,From Corner,understat
27988,1546,29,26,3,90.2000,44.6800,0.0582,Saved,Right Foot,Open Play,understat
27989,1546,7,26,4,95.5500,36.0400,0.0344,Blocked,Head,From Corner,understat
27990,1546,21,26,9,79.7000,23.8000,0.0191,Saved,Left Foot,Open Play,understat
27991,1546,29,26,48,77.1800,48.5500,0.0187,Blocked,Right Foot,From Corner,understat
27992,1546,29,26,60,78.6500,48.9600,0.0173,Off T,Right Foot,Open Play,understat
27993,1546,7,26,83,74.9700,50.3900,0.0090,Off T,Left Foot,Open Play,understat
27994,1546,30,26,91,76.5500,34.2700,0.0584,Off T,Left Foot,Direct Freekick,understat
27995,1546,27,26,92,92.6100,31.4200,0.0180,Off T,Head,From Corner,understat
27996,1548,689,4,3,96.6000,44.0600,0.0511,Blocked,Left Foot,Open Play,understat
27997,1548,675,4,5,96.5000,36.9200,0.3127,Post,Head,From Corner,understat
27998,1548,681,4,16,82.9500,43.3200,0.0266,Blocked,Right Foot,Open Play,understat
27999,1548,689,4,16,93.6600,36.5800,0.3094,Goal,OtherBodyPart,Open Play,understat
28000,1548,689,4,18,96.0800,26.8600,0.0881,Blocked,Left Foot,Open Play,understat
28001,1548,675,4,26,101.5300,38.9600,0.0953,Off T,Head,Open Play,understat
28002,1548,47,4,30,86.7300,33.3200,0.0196,Off T,Head,Set Piece,understat
28003,1548,678,4,31,92.9200,37.5400,0.0735,Off T,Head,Open Play,understat
28004,1548,670,4,46,83.6800,37.5400,0.0225,Off T,Left Foot,Open Play,understat
28005,1548,684,4,46,85.5700,45.3600,0.0362,Saved,Right Foot,Open Play,understat
28006,1548,689,4,52,87.8800,39.3700,0.0843,Blocked,Left Foot,Open Play,understat
28007,1548,675,4,79,89.0400,37.1300,0.0163,Blocked,Head,From Corner,understat
28008,1548,666,4,88,92.5000,32.7800,0.0435,Off T,Head,From Corner,understat
28009,1548,541,21,1,92.6100,19.5200,0.3179,Off T,Right Foot,Open Play,understat
28010,1548,522,21,6,96.3900,36.1100,0.0459,Blocked,Head,From Corner,understat
28011,1548,536,21,18,80.4300,40.7300,0.0386,Blocked,Right Foot,Open Play,understat
28012,1548,528,21,22,76.1200,46.8500,0.0155,Off T,Left Foot,Open Play,understat
28013,1548,536,21,35,82.5300,25.9800,0.0131,Saved,Left Foot,Open Play,understat
28014,1548,528,21,40,79.0700,23.6000,0.0285,Saved,Left Foot,Open Play,understat
28015,1548,541,21,47,22.3600,37.4700,0.0059,Off T,Right Foot,Open Play,understat
28016,1548,536,21,56,26.7800,36.0400,0.0066,Saved,Right Foot,Open Play,understat
28017,1548,543,21,64,20.1600,32.9100,0.0059,Blocked,Left Foot,Open Play,understat
28018,1548,549,21,66,8.1900,38.3500,0.0050,Saved,Right Foot,Open Play,understat
28019,1548,536,21,66,11.3400,49.3000,0.0055,Off T,Left Foot,From Corner,understat
28020,1548,541,21,70,6.8200,47.4600,0.0056,Saved,Right Foot,Open Play,understat
28021,1548,528,21,81,21.4200,17.8200,0.0057,Off T,Right Foot,Open Play,understat
28022,1548,545,21,89,8.9300,43.8600,0.0051,Blocked,Right Foot,Open Play,understat
28023,1556,191,1,19,92.6100,32.3700,0.0795,Off T,Left Foot,Open Play,understat
28024,1556,195,1,24,101.4300,20.4700,0.1120,Off T,Right Foot,Open Play,understat
28025,1556,195,1,24,77.7000,46.7200,0.0189,Saved,Right Foot,Open Play,understat
28026,1556,190,1,28,80.0100,23.7300,0.0200,Off T,Left Foot,Open Play,understat
28027,1556,202,1,39,89.1500,25.7700,0.0654,Goal,Left Foot,Open Play,understat
28028,1556,195,1,44,93.7700,45.2200,0.0786,Saved,Right Foot,Open Play,understat
28029,1556,179,1,64,93.5500,33.5200,0.0595,Post,Head,From Corner,understat
28030,1556,202,1,96,75.8100,21.4200,0.0101,Off T,Left Foot,Open Play,understat
28031,1556,332,8,4,77.3800,27.4700,0.0175,Off T,Left Foot,Open Play,understat
28032,1556,1161,8,46,93.7700,42.3000,0.2578,Blocked,Right Foot,Open Play,understat
28033,1556,345,8,50,89.7800,23.2600,0.0313,Off T,Left Foot,Open Play,understat
28034,1556,354,8,74,96.2800,22.8500,0.0959,Goal,Right Foot,Open Play,understat
28035,1556,321,8,85,99.8500,32.2300,0.0858,Off T,Head,From Corner,understat
28036,1557,150,9,23,47.6700,39.5800,0.0068,Off T,Right Foot,Open Play,understat
28037,1557,150,9,30,74.1300,39.5800,0.0139,Blocked,Right Foot,Open Play,understat
28038,1557,144,9,35,99.7500,41.6800,0.0458,Blocked,Head,From Corner,understat
28039,1557,157,9,61,97.9700,45.5600,0.2945,Saved,Left Foot,Open Play,understat
28040,1557,155,9,62,81.6900,21.4200,0.0196,Saved,Left Foot,Open Play,understat
28041,1557,139,9,64,74.0200,31.5500,0.0181,Blocked,Left Foot,From Corner,understat
28042,1557,96,6,8,92.3000,41.3400,0.3687,Saved,Left Foot,Open Play,understat
28043,1557,112,6,26,99.3300,33.2500,0.4645,Off T,Head,From Corner,understat
28044,1557,106,6,33,89.7800,41.6800,0.0614,Off T,Left Foot,Open Play,understat
28045,1557,119,6,40,94.5000,23.2600,0.0797,Blocked,Left Foot,Open Play,understat
28046,1557,106,6,40,81.3800,21.4200,0.0242,Blocked,Left Foot,From Corner,understat
28047,1557,117,6,51,89.5700,44.4700,0.0583,Blocked,Right Foot,Open Play,understat
28048,1557,108,6,51,96.2800,28.6300,0.0628,Off T,Head,From Corner,understat
28049,1557,115,6,70,89.4600,42.8400,0.0402,Blocked,Right Foot,From Corner,understat
28050,1557,110,6,90,80.0100,28.3600,0.0250,Off T,Left Foot,Open Play,understat
28051,1559,549,21,9,95.8700,29.8500,0.0523,Off T,Head,Open Play,understat
28052,1559,541,21,15,84.9500,32.5700,0.0798,Blocked,Right Foot,Open Play,understat
28053,1559,545,21,21,95.0200,19.5200,0.0681,Blocked,Right Foot,Open Play,understat
28054,1559,543,21,45,80.5300,25.6400,0.0251,Off T,Left Foot,Open Play,understat
28055,1559,541,21,64,92.9200,34.0000,0.7433,Goal,Right Foot,Penalty,understat
28056,1559,550,21,67,97.5500,37.3300,0.1103,Off T,Head,From Corner,understat
28057,1559,543,21,81,95.7600,35.2200,0.5496,Goal,Left Foot,Open Play,understat
28058,1559,21,26,12,69.8200,36.9200,0.0125,Saved,Left Foot,Open Play,understat
28059,1559,32,26,13,78.4300,36.4500,0.0248,Saved,Left Foot,Open Play,understat
28060,1559,7,26,14,97.2300,28.9000,0.0285,Off T,Head,From Corner,understat
28061,1559,21,26,38,88.3000,33.6600,0.0671,Blocked,Right Foot,Open Play,understat
28062,1559,30,26,46,83.6800,37.8100,0.0168,Blocked,Left Foot,From Corner,understat
28063,1559,30,26,46,83.5800,38.3500,0.0450,Blocked,Left Foot,From Corner,understat
28064,1559,41,26,50,101.1200,44.4700,0.3221,Saved,Left Foot,Open Play,understat
28065,1559,41,26,51,93.8700,27.6100,0.0312,Off T,Head,From Corner,understat
28066,1558,69,10,2,77.4900,47.1200,0.0154,Off T,Right Foot,Open Play,understat
28067,1558,70,10,57,79.3800,21.0800,0.0181,Blocked,Left Foot,Open Play,understat
28068,1560,675,4,13,95.0200,34.7500,0.0523,Off T,Head,Open Play,understat
28069,1560,689,4,13,91.9800,31.0800,0.0149,Saved,Head,From Corner,understat
28070,1560,675,4,28,92.1900,26.4500,0.0697,Blocked,Right Foot,Open Play,understat
28071,1560,684,4,34,77.1800,43.3200,0.0154,Blocked,Right Foot,Set Piece,understat
28072,1560,666,4,34,98.1800,34.4800,0.4655,Off T,Head,Set Piece,understat
28073,1560,689,4,35,92.7200,21.2800,0.1052,Off T,Right Foot,Open Play,understat
28074,1560,678,4,47,96.7000,37.4700,0.0400,Blocked,Head,From Corner,understat
28075,1560,689,4,46,97.8600,36.1100,0.1063,Off T,Left Foot,Open Play,understat
28076,1560,689,4,51,95.7600,35.8400,0.1189,Saved,Head,Open Play,understat
28077,1560,676,4,57,94.1800,30.1900,0.0651,Off T,Head,From Corner,understat
28078,1560,681,4,59,80.9500,31.9600,0.0899,Off T,Right Foot,Open Play,understat
28079,1560,676,4,65,92.9200,47.6700,0.0380,Off T,Right Foot,Set Piece,understat
28080,1560,669,4,83,93.2400,42.0200,0.0561,Off T,Left Foot,From Corner,understat
28081,1562,474,16,10,89.3500,28.3600,0.0770,Goal,Right Foot,Open Play,understat
28082,1562,474,16,46,90.7200,33.3200,0.1053,Blocked,Left Foot,Open Play,understat
28083,1562,473,16,49,96.5000,38.6900,0.1302,Blocked,Right Foot,Open Play,understat
28084,1562,605,5,0,76.9700,38.9000,0.0191,Saved,Right Foot,Open Play,understat
28085,1562,605,5,5,72.6600,31.4800,0.0172,Off T,Right Foot,Open Play,understat
28086,1562,619,5,24,95.1300,33.8000,0.4586,Goal,Right Foot,Open Play,understat
28087,1562,619,5,45,90.6200,25.0200,0.0592,Saved,Right Foot,Open Play,understat
28088,1562,620,5,49,97.2300,43.6600,0.0424,Off T,Left Foot,From Corner,understat
28089,1562,620,5,55,101.4300,26.3800,0.1459,Off T,Head,Open Play,understat
28090,1562,605,5,60,76.4400,41.4100,0.0174,Saved,Right Foot,Open Play,understat
28091,1562,595,5,61,99.4300,44.6800,0.0744,Saved,Left Foot,Open Play,understat
28092,1562,600,5,78,91.4500,42.8400,0.0746,Blocked,Right Foot,Open Play,understat
28093,1562,620,5,79,95.5500,25.6400,0.0747,Goal,Right Foot,Open Play,understat
28094,1562,595,5,90,74.2300,35.0900,0.0464,Off T,Left Foot,Direct Freekick,understat
28095,1561,261,22,20,73.9200,43.6600,0.0134,Blocked,Right Foot,Open Play,understat
28096,1561,250,22,20,97.4400,32.5700,0.0611,Off T,Head,From Corner,understat
28097,1561,272,22,21,87.1500,32.7100,0.0756,Blocked,Left Foot,Open Play,understat
28098,1561,272,22,29,88.2000,35.4300,0.0840,Off T,Left Foot,Open Play,understat
28099,1561,261,22,41,97.9700,45.9000,0.0842,Saved,Right Foot,Open Play,understat
28100,1561,272,22,48,95.0200,22.2400,0.0424,Blocked,Right Foot,From Corner,understat
28101,1561,272,22,48,94.0800,31.2800,0.1164,Blocked,Left Foot,From Corner,understat
28102,1561,272,22,50,89.6700,34.8800,0.0814,Saved,Left Foot,Open Play,understat
