canonical_id,canonical_name,nationality,birth_date,position,id_sofascore,id_understat,id_transfermarkt,id_statsbomb,id_whoscored,created_at
1117,Sergio León,España,1989-01-06,Delantero centro,111229.0,5095.0,145769,,,2026-04-21 23:45:44.771660
1756,Emre Mor,Turquía,1997-07-24,Extremo derecho,826258.0,5272.0,283223,,,2026-04-21 23:45:44.771660
546,Irvin Cardona,Malta,1997-08-08,Extremo derecho,605552.0,5724.0,342226,,,2026-04-21 23:45:44.771660
962,Famara Diédhiou,Senegal,1992-12-15,Delantero centro,293115.0,5730.0,237125,,,2026-04-21 23:45:44.771660
1472,Varazdat Haroyan,Armenia,1992-08-24,Defensa central,67608.0,5907.0,155423,,,2026-04-21 23:45:44.771660
1012,Rominigue Kouamé,Malí,1996-12-17,Mediocentro,846446.0,6014.0,277635,,,2026-04-21 23:45:44.771660
1317,Alberto Moreno,España,2002-04-19,Mediocentro,,608.0,568149,,,2026-04-21 23:45:44.771660
1118,Juanjo Narváez,Colombia,1995-02-12,Delantero centro,,6165.0,213595,,,2026-04-21 23:45:44.771660
395,Kelechi Iheanacho,Nigeria,1996-10-03,Delantero centro,359642.0,620.0,295330,,,2026-04-21 23:45:44.771660
1385,Jordi Mboula,España,1999-03-16,Extremo derecho,826003.0,6396.0,331498,,,2026-04-21 23:45:44.771660
1448,Jonathan Silva,Argentina,1994-06-29,Lateral izquierdo,155711.0,6567.0,189453,,,2026-04-21 23:45:44.771660
96,Sergio Gómez,España,2000-09-04,Lateral izquierdo,855835.0,6656.0,366930,,,2026-04-21 23:45:44.771660
1475,Jens Jönsson,Dinamarca,1993-01-10,Pivote,156640.0,8737.0,148355,,,2026-04-21 23:45:44.771660
1146,Dennis Hadzikadunic,Bosnia y Herzegovina,1998-07-09,Defensa central,802830.0,7023.0,322065,,,2026-04-21 23:45:44.771660
51,Javi Sánchez,España,1997-03-14,Defensa central,943713.0,7245.0,340853,,,2026-04-21 23:45:44.771660
1208,Samu Saiz,España,1991-01-22,Mediocentro ofensivo,99527.0,7339.0,131506,,,2026-04-21 23:45:44.771660
705,Javi Galán,España,1994-11-19,Lateral izquierdo,825133.0,7385.0,448628,,,2026-04-21 23:45:44.771660
1381,Joan Sastre,España,1997-04-30,Lateral derecho,813738.0,7837.0,350364,,,2026-04-21 23:45:44.771660
1157,Lago Júnior,Costa de Marfil,1990-12-31,Extremo izquierdo,50730.0,7843.0,100722,,,2026-04-21 23:45:44.771660
1016,Fede San Emeterio,España,1997-03-16,Mediocentro,376382.0,7905.0,307519,,,2026-04-21 23:45:44.771660
1723,Bobby Adekanye,Países Bajos,1999-02-14,Extremo derecho,825851.0,7942.0,331514,,,2026-04-21 23:45:44.771660
1780,Diego Costa,España,1988-10-07,Delantero centro,21212.0,802.0,44779,,,2026-04-21 23:45:44.771660
1201,Kasper Dolberg,Dinamarca,1997-10-06,Delantero centro,795761.0,8025.0,283196,,,2026-04-21 23:45:44.771660
1667,Vicente Esquerdo,España,1999-01-02,Mediocentro ofensivo,964179.0,8149.0,599263,,,2026-04-21 23:45:44.771660
683,Javi Martínez,España,1999-12-22,Mediocentro ofensivo,913732.0,8263.0,471474,,,2026-04-21 23:45:44.771660
1110,Monchu,España,1999-09-13,Mediocentro,859774.0,8420.0,282727,,,2026-04-21 23:45:44.771660
1614,Damian Kądzior,Polonia,1992-06-16,Mediocentro ofensivo,174059.0,8707.0,199299,,,2026-04-21 23:45:44.771660
255,Alfonso Espino,Uruguay,1992-01-05,Lateral izquierdo,,8733.0,311044,,,2026-04-21 23:45:44.771660
627,Sergio González,España,1992-04-20,Defensa central,914123.0,8734.0,308989,,,2026-04-21 23:45:44.771660
1371,Marc Baró,España,1999-08-23,Lateral izquierdo,,8740.0,388512,,,2026-04-21 23:45:44.771660
352,Dani Gómez,España,1998-07-30,Delantero centro,888930.0,8774.0,422460,,,2026-04-21 23:45:44.771660
422,Donny van de Beek,Países Bajos,1997-04-18,Mediocentro,361790.0,8821.0,288255,,,2026-04-21 23:45:44.771660
811,Sergio Arribas,España,2001-09-30,Mediocentro ofensivo,,8862.0,537762,,,2026-04-21 23:45:44.771660
1436,Isma Ruiz,España,2001-02-14,Mediocentro,1009873.0,9111.0,631221,,,2026-04-21 23:45:44.771660
108,Jon Ander Olasagasti,España,2000-08-16,Mediocentro,1010383.0,9466.0,625660,,,2026-04-21 23:45:44.771660
594,Carlos Domínguez,España,2001-02-11,Defensa central,1069703.0,9519.0,636093,,,2026-04-21 23:45:44.771660
1161,Diego López,España,1981-11-03,Portero,,9694.0,34370,,,2026-04-21 23:45:44.771660
1024,Milutin Osmajic,Montenegro,1999-07-25,Delantero centro,928047.0,9762.0,542819,,,2026-04-21 23:45:44.771660
1493,Yusuf Demir,Austria,2003-06-02,Extremo derecho,962283.0,9803.0,548031,,,2026-04-21 23:45:44.771660
380,Pedro Ortiz,España,2000-08-19,Mediocentro,964981.0,9808.0,610238,,,2026-04-21 23:45:44.771660
1427,Luis Abram,Perú,1996-02-27,Defensa central,790031.0,9822.0,330684,,,2026-04-21 23:45:44.771660
622,Marko Dmitrovic,Serbia,1992-01-24,Portero,94527.0,6224.0,94308,,259393.0,2026-04-21 23:45:44.771660
1607,Rober Correa,España,1992-09-20,Lateral derecho,,2119.0,223890,,113354.0,2026-04-21 23:45:44.771660
1602,Paulo Oliveira,Portugal,1992-01-08,Defensa central,106751.0,6225.0,139336,,83475.0,2026-04-21 23:45:44.771660
1605,Anaitz Arbilla,España,1987-05-15,Defensa central,129471.0,2586.0,71548,,91438.0,2026-04-21 23:45:44.771660
1545,Cote,España,1989-09-05,Lateral izquierdo,,,87469,,70216.0,2026-04-21 23:45:44.771660
429,Bryan Gil,España,2001-02-11,Extremo izquierdo,910026.0,,537382,,368519.0,2026-04-21 23:45:44.771660
1610,Pape Diop,Senegal,1986-03-19,Pivote,,,39907,,27384.0,2026-04-21 23:45:44.771660
1613,Miguel Atienza,España,1999-05-27,Mediocentro,913684.0,,480955,,389397.0,2026-04-21 23:45:44.771660
536,Edu Expósito,España,1996-08-01,Mediocentro,877262.0,5081.0,506248,,335696.0,2026-04-21 23:45:44.771660
586,Kike García,España,1989-11-25,Delantero centro,84972.0,5074.0,93936,,79840.0,2026-04-21 23:45:44.771660
1618,Sergi Enrich,España,1990-02-26,Delantero centro,106272.0,2135.0,81988,,83358.0,2026-04-21 23:45:44.771660
1615,Takashi Inui,Japón,1988-06-02,Extremo izquierdo,24464.0,452.0,98249,,38820.0,2026-04-21 23:45:44.771660
1617,Yoshinori Muto,Japón,1992-07-15,Delantero centro,335047.0,47.0,230541,,132210.0,2026-04-21 23:45:44.771660
1606,Rafa Soares,Portugal,1995-05-09,Lateral izquierdo,190137.0,8390.0,198006,,302664.0,2026-04-21 23:45:44.771660
1746,Sergio Álvarez,España,1986-08-03,Portero,,,45912,,86826.0,2026-04-21 23:45:44.771660
1603,Esteban Burgos,Argentina,1992-01-09,Defensa central,594426.0,8135.0,337922,,239815.0,2026-04-21 23:45:44.771660
969,Aleix García,España,1997-06-28,Mediocentro,796047.0,1055.0,261504,,280663.0,2026-04-21 23:45:44.771660
1616,Pedro León,España,1986-11-24,Extremo derecho,28221.0,2197.0,51587,,23634.0,2026-04-21 23:45:44.771660
1544,Unai Dufur,España,1999-01-21,Defensa central,1035699.0,8542.0,783429,,396073.0,2026-04-21 23:45:44.771660
1619,Quique González,España,1990-05-16,Delantero centro,,4188.0,79352,,82789.0,2026-04-21 23:45:44.771660
1599,Yoel Rodríguez,España,1988-08-28,Portero,,,58115,,83117.0,2026-04-21 23:45:44.771660
518,Fernando Pacheco,España,1992-05-18,Portero,144501.0,,172015,,95915.0,2026-04-21 23:45:44.771660
1517,Ximo Navarro,España,1990-01-23,Lateral derecho,150864.0,4052.0,184767,,100881.0,2026-04-21 23:45:44.771660
250,Florian Lejeune,Francia,1991-05-20,Defensa central,88528.0,5073.0,127108,,80758.0,2026-04-21 23:45:44.771660
1527,Edgar Méndez,España,1990-01-02,Delantero centro,175415.0,2088.0,133794,,141068.0,2026-04-21 23:45:44.771660
1152,Rodrigo Battaglia,Argentina,1991-07-12,Pivote,158257.0,8750.0,89297,,134739.0,2026-04-21 23:45:44.771660
1640,Jota,Portugal,1999-03-30,Extremo izquierdo,845786.0,2132.0,329812,,10447.0,2026-04-21 23:45:44.771660
1266,Lucas Pérez,España,1988-09-10,Delantero centro,107128.0,1700.0,73185,,135663.0,2026-04-21 23:45:44.771660
843,Joselu,España,1990-03-27,Delantero centro,69418.0,866.0,81999,,74603.0,2026-04-21 23:45:44.771660
1745,Deyverson,Brasil,1991-05-08,Delantero centro,270287.0,2185.0,243541,,135641.0,2026-04-21 23:45:44.771660
1520,Pere Pons,España,1993-02-20,Mediocentro,263505.0,6117.0,242497,,140929.0,2026-04-21 23:45:44.771660
346,Luis Rioja,España,1993-10-16,Extremo derecho,900433.0,7870.0,278837,,381713.0,2026-04-21 23:45:44.771660
1742,Borja Sainz,España,2001-02-21,Extremo izquierdo,992567.0,7871.0,634461,,381714.0,2026-04-21 23:45:44.771660
1528,John Guidetti,Suecia,1992-04-15,Delantero centro,37191.0,2287.0,98596,,41420.0,2026-04-21 23:45:44.771660
553,Antonio Sivera,España,1996-08-11,Portero,369004.0,6075.0,298197,,141044.0,2026-04-21 23:45:44.771660
1514,Tachi,España,1997-09-10,Defensa central,,,354697,,336836.0,2026-04-21 23:45:44.771660
1735,Hugo Pérez,España,2002-12-16,Defensa central,,,718027,,414464.0,2026-04-21 23:45:44.771660
1525,Manu García,España,1998-01-02,Mediocentro ofensivo,175581.0,5045.0,277118,,67443.0,2026-04-21 23:45:44.771660
400,Paulo Gazzaniga,Argentina,1992-01-02,Portero,164343.0,,195488,,104732.0,2026-04-21 23:45:44.771660
1238,Helibelton Palacios,Colombia,1993-06-11,Lateral derecho,329597.0,9340.0,211389,,106466.0,2026-04-21 23:45:44.771660
1697,Dani Calvo,España,1994-04-01,Defensa central,560756.0,2597.0,326416,,300918.0,2026-04-21 23:45:44.771660
1459,Josema,España,1996-06-06,Defensa central,826668.0,8892.0,255892,,317850.0,2026-04-21 23:45:44.771660
1248,Tete Morente,España,1996-12-04,Extremo izquierdo,605374.0,8895.0,339816,,402087.0,2026-04-21 23:45:44.771660
1249,Fidel,España,1989-10-27,Extremo izquierdo,116607.0,4146.0,149231,,86809.0,2026-04-21 23:45:44.771660
959,Lucas Boyé,Argentina,1996-02-28,Delantero centro,814385.0,1189.0,334222,,303800.0,2026-04-21 23:45:44.771660
543,Pere Milla,España,1992-09-23,Extremo izquierdo,175185.0,4175.0,225593,,140772.0,2026-04-21 23:45:44.771660
1465,Pablo Piatti,Argentina,1989-03-31,Mediocentro ofensivo,33959.0,2382.0,56067,,23062.0,2026-04-21 23:45:44.771660
1250,Josan,España,1989-12-03,Extremo derecho,808955.0,8893.0,277533,,273453.0,2026-04-21 23:45:44.771660
1461,Antonio Barragán,España,1987-06-12,Lateral derecho,9645.0,1706.0,32522,,14085.0,2026-04-21 23:45:44.771660
1709,Nino,España,1980-06-10,Delantero centro,17609.0,8896.0,29178,,14189.0,2026-04-21 23:45:44.771660
1707,Emiliano Rigoni,Argentina,1993-02-04,Extremo derecho,257587.0,6282.0,282544,,133808.0,2026-04-21 23:45:44.771660
1221,Edgar Badia,España,1992-02-12,Portero,811557.0,,102146,,109930.0,2026-04-21 23:45:44.771660
1232,Gonzalo Verdú,España,1988-10-21,Defensa central,150910.0,8891.0,184779,,101130.0,2026-04-21 23:45:44.771660
1458,Lluis Andreu,España,1999-07-27,Portero,,,602979,,410063.0,2026-04-21 23:45:44.771660
693,Jan Oblak,Eslovenia,1993-01-07,Portero,69768.0,2261.0,121483,,76662.0,2026-04-21 23:45:44.771660
1073,Stefan Savic,Montenegro,1991-01-08,Defensa central,76265.0,2263.0,107010,,77564.0,2026-04-21 23:45:44.771660
1071,Mario Hermoso,España,1995-06-18,Defensa central,353130.0,6136.0,281769,,344156.0,2026-04-21 23:45:44.771660
1559,Kieran Trippier,Inglaterra,1990-09-19,Lateral derecho,69256.0,652.0,95810,,83078.0,2026-04-21 23:45:44.771660
1078,Yannick Carrasco,Bélgica,1993-09-04,Extremo izquierdo,182001.0,2272.0,140776,,115472.0,2026-04-21 23:45:44.771660
1316,Geoffrey Kondogbia,República Centroafricana,1993-02-15,Pivote,96544.0,1516.0,127189,,91978.0,2026-04-21 23:45:44.771660
706,Marcos Llorente,España,1995-01-30,Lateral derecho,353138.0,2518.0,282411,,254582.0,2026-04-21 23:45:44.771660
717,Thomas Lemar,Francia,1995-11-12,Mediocentro ofensivo,191182.0,3425.0,205562,,132962.0,2026-04-21 23:45:44.771660
1563,Luis Suárez,Uruguay,1987-01-24,Delantero centro,,2098.0,44352,,22221.0,2026-04-21 23:45:44.771660
1309,Felipe,Brasil,1989-05-16,Defensa central,242211.0,7921.0,156501,,102173.0,2026-04-21 23:45:44.771660
714,Koke,España,1992-01-08,Mediocentro,84539.0,2269.0,74229,,80764.0,2026-04-21 23:45:44.771660
1675,Arnau Fàbrega,España,2000-06-28,Portero,,,575472,,404227.0,2026-04-21 23:45:44.771660
1560,Sime Vrsaljko,Croacia,1992-01-10,Lateral derecho,70630.0,1951.0,76061,,77059.0,2026-04-21 23:45:44.771660
1070,Ivo Grbic,Croacia,1996-01-18,Portero,283847.0,,226073,,377309.0,2026-04-21 23:45:44.771660
1779,Moussa Dembélé,Francia,1996-07-12,Delantero centro,318653.0,7142.0,229004,,140090.0,2026-04-21 23:45:44.771660
1080,Vitolo,España,1989-11-02,Extremo izquierdo,129452.0,2511.0,67082,,91430.0,2026-04-21 23:45:44.771660
1775,Lucas Torreira,Uruguay,1996-02-11,Pivote,754794.0,1227.0,318077,,248109.0,2026-04-21 23:45:44.771660
1578,Dimitrios Siovas,Grecia,1988-09-16,Defensa central,41165.0,5064.0,52403,,79755.0,2026-04-21 23:45:44.771660
1577,Denis Vavro,Eslovaquia,1996-04-10,Defensa central,293127.0,7940.0,239962,,129363.0,2026-04-21 23:45:44.771660
1579,Jorge Pulido,España,1991-04-08,Defensa central,69385.0,6950.0,67546,,93655.0,2026-04-21 23:45:44.771660
224,Pablo Maffeo,Argentina,1997-07-12,Lateral derecho,788216.0,1003.0,251876,,294848.0,2026-04-21 23:45:44.771660
1592,David Ferreiro,España,1988-04-01,Extremo izquierdo,187481.0,6956.0,71918,,109571.0,2026-04-21 23:45:44.771660
1219,Jaime Seoane,España,1997-01-22,Mediocentro,838636.0,7493.0,340867,,371330.0,2026-04-21 23:45:44.771660
1590,Mikel Rico,España,1984-11-04,Mediocentro,83247.0,2406.0,51474,,22500.0,2026-04-21 23:45:44.771660
39,Sandro Ramírez,España,1995-07-09,Delantero centro,188407.0,2537.0,199369,,135242.0,2026-04-21 23:45:44.771660
354,Rafa Mir,España,1997-06-18,Delantero centro,825754.0,2589.0,361254,,300369.0,2026-04-21 23:45:44.771660
1589,Pedro Mosquera,España,1988-04-21,Mediocentro,106289.0,2320.0,44069,,55299.0,2026-04-21 23:45:44.771660
1585,Pedro López,España,1983-11-01,Lateral derecho,28207.0,2189.0,25412,,10067.0,2026-04-21 23:45:44.771660
1586,Idrissa Doumbia,Costa de Marfil,1998-04-14,Pivote,842255.0,6783.0,430579,,327706.0,2026-04-21 23:45:44.771660
1596,Shinji Okazaki,Japón,1986-04-16,Delantero centro,19303.0,754.0,79642,,26222.0,2026-04-21 23:45:44.771660
1591,Juan Carlos Real,España,1991-03-15,Mediocentro ofensivo,,,201861,,131560.0,2026-04-21 23:45:44.771660
971,Borja García,España,1990-11-02,Mediocentro ofensivo,129472.0,,67808,,75913.0,2026-04-21 23:45:44.771660
744,Andoni Gorosabel,España,1996-08-04,Lateral derecho,866810.0,6325.0,289255,,345908.0,2026-04-21 23:45:44.771660
94,Aritz Elustondo,España,1994-03-28,Defensa central,785468.0,2228.0,229804,,256864.0,2026-04-21 23:45:44.771660
698,Robin Le Normand,España,1996-11-11,Defensa central,787751.0,7276.0,351809,,367008.0,2026-04-21 23:45:44.771660
1356,Nacho Monreal,España,1986-02-26,Lateral izquierdo,17088.0,495.0,43003,,23072.0,2026-04-21 23:45:44.771660
121,Mikel Oyarzabal,España,1997-04-21,Delantero centro,823622.0,2234.0,351478,,298839.0,2026-04-21 23:45:44.771660
572,Ander Guevara,España,1997-07-07,Mediocentro,891931.0,6126.0,465967,,344120.0,2026-04-21 23:45:44.771660
33,Adnan Januzaj,Bélgica,1995-02-05,Extremo derecho,328145.0,323.0,177847,,130334.0,2026-04-21 23:45:44.771660
1127,Alexander Isak,Suecia,1999-09-21,Delantero centro,823941.0,5232.0,349066,,299254.0,2026-04-21 23:45:44.771660
437,Portu,España,1992-05-21,Extremo derecho,218616.0,6118.0,99353,,106895.0,2026-04-21 23:45:44.771660
1009,Joseba Zaldua,España,1992-06-24,Lateral derecho,347450.0,,197135,,135911.0,2026-04-21 23:45:44.771660
1361,Jon Bautista,España,1995-07-03,Delantero centro,353262.0,2238.0,289236,,312690.0,2026-04-21 23:45:44.771660
115,Ander Barrenetxea,España,2001-12-27,Extremo izquierdo,966862.0,7308.0,616369,,367857.0,2026-04-21 23:45:44.771660
1125,David Silva,España,1986-01-08,Mediocentro ofensivo,11781.0,617.0,35518,,14102.0,2026-04-21 23:45:44.771660
1647,Modibo Sagnan,Malí,1999-04-14,Defensa central,904759.0,8103.0,524925,,375327.0,2026-04-21 23:45:44.771660
573,Jon Guridi,España,1995-02-28,Mediocentro,788141.0,5179.0,289257,,335041.0,2026-04-21 23:45:44.771660
648,Roberto López,España,2000-04-24,Mediocentro ofensivo,958018.0,7195.0,569866,,364260.0,2026-04-21 23:45:44.771660
1646,Miguel Ángel Moyá,España,1984-04-02,Portero,,,26065,,9418.0,2026-04-21 23:45:44.771660
629,Aritz Arambarri,España,1998-01-31,Defensa central,992397.0,7835.0,434602,,381630.0,2026-04-21 23:45:44.771660
125,Thibaut Courtois,Bélgica,1992-05-11,Portero,70988.0,680.0,108390,,73798.0,2026-04-21 23:45:44.771660
1363,Marcelo,Brasil,1988-05-12,Lateral izquierdo,17787.0,2257.0,44501,,20241.0,2026-04-21 23:45:44.771660
1130,Casemiro,Brasil,1992-02-23,Pivote,122951.0,2248.0,16306,,88526.0,2026-04-21 23:45:44.771660
569,Antonio Blanco,España,2000-07-23,Pivote,855832.0,9280.0,495621,,409467.0,2026-04-21 23:45:44.771660
1131,Marco Asensio,España,1996-01-21,Mediocentro ofensivo,361004.0,2117.0,296622,,137467.0,2026-04-21 23:45:44.771660
1132,Eden Hazard,Bélgica,1991-01-07,Extremo izquierdo,27583.0,701.0,50202,,33404.0,2026-04-21 23:45:44.771660
157,Vinicius Junior,Brasil,2000-07-12,Extremo izquierdo,868812.0,7008.0,371998,,337782.0,2026-04-21 23:45:44.771660
1133,Karim Benzema,Francia,1987-12-19,Delantero centro,3306.0,2370.0,18922,,14296.0,2026-04-21 23:45:44.771660
160,Rodrygo,Brasil,2001-01-09,Extremo derecho,910536.0,8015.0,412363,,347862.0,2026-04-21 23:45:44.771660
195,Isco,España,1992-04-21,Mediocentro ofensivo,103417.0,2255.0,85288,,82989.0,2026-04-21 23:45:44.771660
415,Miguel Gutiérrez,España,2001-07-27,Lateral izquierdo,908716.0,8513.0,525299,,395788.0,2026-04-21 23:45:44.771660
176,Sergio Arribas,España,2003-02-10,Defensa central,997203.0,,722351,,401174.0,2026-04-21 23:45:44.771660
153,Luka Modrić,Croacia,1985-09-09,Mediocentro,15466.0,2250.0,27992,,20874.0,2026-04-21 23:45:44.771660
840,Toni Kroos,Alemania,1990-01-04,Mediocentro,26502.0,2369.0,31909,,31772.0,2026-04-21 23:45:44.771660
922,Mariano Díaz,República Dominicana,1993-08-01,Delantero centro,175753.0,,225020,,323236.0,2026-04-21 23:45:44.771660
1650,Diego Altube,España,2000-02-22,Portero,,,549069,,384633.0,2026-04-21 23:45:44.771660
660,Sergio Herrera,España,1993-06-05,Portero,294377.0,7859.0,248738,,381674.0,2026-04-21 23:45:44.771660
672,Nacho Vidal,España,1995-01-24,Lateral derecho,844752.0,5162.0,216870,,335790.0,2026-04-21 23:45:44.771660
252,Aridane Hernández,España,1989-03-23,Defensa central,41013.0,7856.0,82503,,93492.0,2026-04-21 23:45:44.771660
1067,David García,España,1994-02-14,Defensa central,591136.0,5090.0,298589,,240874.0,2026-04-21 23:45:44.771660
562,Manu Sánchez,España,2000-08-24,Lateral izquierdo,,,618809,,374813.0,2026-04-21 23:45:44.771660
675,Lucas Torró,España,1994-07-19,Pivote,187313.0,7050.0,213670,,249960.0,2026-04-21 23:45:44.771660
1308,Roberto Torres,España,1989-03-07,Mediocentro ofensivo,211122.0,5093.0,63056,,109349.0,2026-04-21 23:45:44.771660
677,Jon Moncayola,España,1998-05-13,Mediocentro,976141.0,7857.0,552425,,381673.0,2026-04-21 23:45:44.771660
209,Chimy Ávila,Argentina,1994-02-06,Delantero centro,789381.0,,167721,,303707.0,2026-04-21 23:45:44.771660
689,Ante Budimir,Croacia,1991-07-22,Delantero centro,37318.0,1235.0,46413,,98126.0,2026-04-21 23:45:44.771660
642,Darko Brasanac,Serbia,1992-02-12,Mediocentro,94539.0,5037.0,95641,,84880.0,2026-04-21 23:45:44.771660
1766,Jony,España,1991-07-09,Extremo izquierdo,141664.0,2216.0,228761,,294140.0,2026-04-21 23:45:44.771660
688,Kike Barja,España,1997-04-01,Extremo derecho,591132.0,5140.0,298575,,336251.0,2026-04-21 23:45:44.771660
1762,Facundo Roncaglia,Argentina,1987-02-10,Defensa central,34391.0,1884.0,61546,,38277.0,2026-04-21 23:45:44.771660
649,Juan Cruz,España,2000-04-25,Extremo izquierdo,897902.0,6759.0,585700,,96566.0,2026-04-21 23:45:44.771660
1546,Oier Sanjurjo,España,1986-05-25,Pivote,,,63040,,25932.0,2026-04-21 23:45:44.771660
667,Unai García,España,1992-02-03,Defensa central,330675.0,5141.0,197122,,131037.0,2026-04-21 23:45:44.771660
1304,Juan Pérez,España,1996-07-15,Portero,,5172.0,298613,,276903.0,2026-04-21 23:45:44.771660
1771,Enric Gallego,España,1986-09-12,Delantero centro,849573.0,7349.0,114060,,369089.0,2026-04-21 23:45:44.771660
60,Luis Pérez,España,1995-02-04,Lateral derecho,843180.0,8762.0,358115,,319878.0,2026-04-21 23:45:44.771660
1102,Jawad El Yamiq,Marruecos,1992-02-29,Defensa central,877103.0,6546.0,235412,,328643.0,2026-04-21 23:45:44.771660
1105,Lucas Olaza,Uruguay,1994-07-21,Lateral izquierdo,333595.0,7514.0,216240,,146763.0,2026-04-21 23:45:44.771660
1111,Roque Mesa,España,1989-06-07,Mediocentro,182243.0,2356.0,202984,,108176.0,2026-04-21 23:45:44.771660
961,Shon Weissman,Israel,1996-02-14,Delantero centro,790817.0,8761.0,247652,,382939.0,2026-04-21 23:45:44.771660
1624,Kiko Olivas,España,1988-08-21,Defensa central,5676.0,,51667,,72286.0,2026-04-21 23:45:44.771660
1631,Saidy Janko,Gambia,1995-10-22,Lateral derecho,348362.0,5994.0,196435,,261441.0,2026-04-21 23:45:44.771660
84,Marcos André,Brasil,1996-10-20,Delantero centro,880157.0,,481084,,402185.0,2026-04-21 23:45:44.771660
67,Kike Pérez,España,1997-02-14,Mediocentro,857178.0,8470.0,527698,,395579.0,2026-04-21 23:45:44.771660
1625,Bruno González,España,1990-05-24,Defensa central,153974.0,,188838,,294192.0,2026-04-21 23:45:44.771660
